Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
500.0,500.0,500.0,386.0,146.0,500.0,248.0,159.0,500.0,384.0
500.0,500.0,500.0,258.0,177.0,385.0,210.0,139.0,447.0,500.0
265.0,500.0,370.0,500.0,180.0,500.0,208.0,312.0,309.0,176.0
227.0,500.0,500.0,308.0,229.0,467.0,255.0,500.0,500.0,359.0
500.0,500.0,500.0,355.0,182.0,500.0,225.0,243.0,500.0,314.0
500.0,500.0,500.0,288.0,196.0,500.0,224.0,434.0,500.0,500.0
500.0,500.0,500.0,500.0,386.0,500.0,254.0,261.0,500.0,220.0
500.0,500.0,500.0,255.0,250.0,500.0,245.0,481.0,500.0,477.0
373.0,500.0,500.0,500.0,212.0,500.0,215.0,181.0,173.0,103.0
500.0,500.0,500.0,500.0,201.0,250.0,255.0,470.0,472.0,322.0
500.0,500.0,500.0,500.0,199.0,500.0,263.0,164.0,500.0,500.0
500.0,500.0,500.0,500.0,255.0,281.0,221.0,83.0,500.0,430.0
380.0,500.0,379.0,281.0,184.0,500.0,190.0,110.0,500.0,393.0
233.0,500.0,500.0,500.0,176.0,483.0,191.0,397.0,500.0,148.0
500.0,500.0,500.0,500.0,378.0,500.0,195.0,251.0,500.0,366.0
500.0,500.0,500.0,500.0,217.0,500.0,204.0,314.0,422.0,326.0
500.0,500.0,21.0,500.0,199.0,500.0,176.0,325.0,228.0,301.0
500.0,500.0,403.0,500.0,240.0,500.0,200.0,500.0,500.0,500.0
500.0,500.0,441.0,480.0,248.0,500.0,210.0,203.0,500.0,500.0
500.0,500.0,321.0,310.0,431.0,500.0,174.0,500.0,500.0,500.0
500.0,500.0,366.0,500.0,317.0,500.0,193.0,119.0,500.0,265.0
500.0,500.0,348.0,500.0,500.0,500.0,183.0,330.0,159.0,500.0
500.0,500.0,361.0,449.0,500.0,500.0,201.0,381.0,500.0,192.0
500.0,500.0,368.0,142.0,466.0,500.0,199.0,150.0,500.0,500.0
500.0,500.0,452.0,140.0,402.0,500.0,199.0,500.0,500.0,500.0
500.0,440.0,500.0,177.0,500.0,433.0,182.0,500.0,500.0,472.0
500.0,477.0,500.0,321.0,500.0,229.0,226.0,287.0,500.0,336.0
500.0,302.0,500.0,500.0,500.0,500.0,235.0,170.0,500.0,500.0
500.0,333.0,500.0,367.0,500.0,275.0,218.0,497.0,500.0,500.0
500.0,292.0,500.0,439.0,500.0,500.0,168.0,160.0,500.0,443.0
500.0,296.0,500.0,494.0,500.0,498.0,247.0,187.0,500.0,500.0
500.0,341.0,500.0,500.0,500.0,215.0,260.0,277.0,500.0,310.0
500.0,354.0,500.0,58.0,500.0,500.0,205.0,452.0,500.0,500.0
500.0,371.0,500.0,264.0,500.0,500.0,189.0,243.0,225.0,285.0
500.0,392.0,500.0,152.0,500.0,500.0,170.0,361.0,439.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,267.0,292.0,500.0,488.0
500.0,500.0,500.0,304.0,500.0,500.0,242.0,500.0,500.0,307.0
500.0,382.0,500.0,500.0,500.0,500.0,275.0,229.0,500.0,500.0
500.0,439.0,500.0,500.0,500.0,500.0,223.0,392.0,500.0,500.0
500.0,500.0,500.0,399.0,500.0,319.0,263.0,360.0,500.0,364.0
500.0,463.0,500.0,346.0,500.0,500.0,250.0,268.0,500.0,500.0
500.0,500.0,500.0,495.0,500.0,489.0,323.0,157.0,201.0,500.0
500.0,500.0,500.0,206.0,500.0,443.0,239.0,500.0,500.0,484.0
500.0,500.0,500.0,361.0,281.0,500.0,210.0,321.0,500.0,500.0
500.0,500.0,500.0,473.0,500.0,500.0,280.0,405.0,500.0,500.0
500.0,500.0,500.0,433.0,255.0,500.0,260.0,448.0,500.0,438.0
500.0,500.0,500.0,250.0,102.0,27.0,281.0,146.0,500.0,207.0
500.0,500.0,500.0,295.0,18.0,500.0,220.0,213.0,500.0,367.0
500.0,500.0,500.0,295.0,128.0,500.0,198.0,264.0,500.0,500.0
500.0,500.0,500.0,500.0,77.0,500.0,252.0,494.0,401.0,500.0
500.0,500.0,500.0,500.0,152.0,130.0,190.0,380.0,500.0,500.0
500.0,500.0,500.0,176.0,185.0,500.0,230.0,379.0,500.0,286.0
500.0,500.0,500.0,424.0,274.0,500.0,217.0,253.0,500.0,500.0
500.0,500.0,500.0,350.0,356.0,500.0,244.0,421.0,500.0,439.0
500.0,500.0,500.0,366.0,500.0,500.0,221.0,500.0,500.0,265.0
500.0,500.0,61.0,436.0,500.0,500.0,193.0,500.0,500.0,388.0
413.0,500.0,500.0,384.0,500.0,500.0,247.0,249.0,467.0,500.0
500.0,500.0,165.0,500.0,500.0,500.0,272.0,500.0,500.0,459.0
500.0,500.0,500.0,270.0,500.0,500.0,224.0,345.0,500.0,137.0
500.0,500.0,500.0,358.0,500.0,500.0,222.0,450.0,500.0,500.0
500.0,500.0,500.0,384.0,471.0,500.0,198.0,150.0,340.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,219.0,256.0,500.0,178.0
500.0,500.0,500.0,500.0,500.0,500.0,209.0,500.0,500.0,500.0
500.0,500.0,500.0,316.0,500.0,500.0,288.0,500.0,155.0,376.0
500.0,500.0,500.0,286.0,500.0,500.0,302.0,152.0,500.0,500.0
500.0,500.0,500.0,352.0,500.0,500.0,292.0,120.0,500.0,500.0
500.0,500.0,500.0,375.0,500.0,500.0,254.0,500.0,267.0,500.0
500.0,500.0,500.0,395.0,500.0,500.0,264.0,500.0,290.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,291.0,500.0,496.0,500.0
500.0,500.0,407.0,500.0,500.0,500.0,500.0,141.0,357.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,300.0,500.0,500.0,350.0
500.0,422.0,500.0,116.0,53.0,213.0,486.0,294.0,476.0,189.0
500.0,370.0,500.0,242.0,96.0,500.0,500.0,427.0,500.0,500.0
500.0,320.0,500.0,381.0,173.0,500.0,500.0,341.0,500.0,332.0
500.0,341.0,500.0,272.0,156.0,283.0,500.0,143.0,500.0,500.0
500.0,500.0,500.0,282.0,126.0,475.0,500.0,500.0,500.0,500.0
500.0,499.0,500.0,263.0,217.0,500.0,500.0,220.0,500.0,500.0
312.0,500.0,500.0,306.0,55.0,500.0,464.0,500.0,500.0,500.0
500.0,479.0,500.0,335.0,500.0,500.0,477.0,500.0,500.0,500.0
500.0,478.0,500.0,224.0,500.0,500.0,477.0,190.0,205.0,500.0
500.0,476.0,225.0,346.0,366.0,500.0,500.0,250.0,500.0,324.0
500.0,390.0,500.0,303.0,439.0,500.0,500.0,395.0,242.0,491.0
500.0,346.0,500.0,489.0,271.0,162.0,500.0,419.0,305.0,319.0
500.0,439.0,500.0,363.0,500.0,500.0,500.0,500.0,500.0,333.0
500.0,493.0,500.0,500.0,500.0,500.0,500.0,382.0,435.0,500.0
500.0,497.0,500.0,390.0,500.0,500.0,500.0,163.0,126.0,500.0
500.0,421.0,500.0,500.0,500.0,500.0,500.0,239.0,500.0,394.0
500.0,386.0,500.0,263.0,500.0,500.0,500.0,471.0,500.0,500.0
500.0,351.0,500.0,370.0,500.0,500.0,500.0,500.0,150.0,333.0
500.0,386.0,500.0,500.0,500.0,500.0,500.0,246.0,500.0,500.0
500.0,262.0,500.0,269.0,500.0,500.0,500.0,431.0,482.0,443.0
500.0,333.0,500.0,459.0,500.0,500.0,500.0,181.0,374.0,381.0
500.0,264.0,500.0,500.0,349.0,500.0,481.0,230.0,354.0,272.0
272.0,320.0,500.0,368.0,477.0,500.0,500.0,256.0,500.0,500.0
227.0,307.0,500.0,418.0,500.0,500.0,500.0,385.0,500.0,500.0
305.0,344.0,500.0,500.0,500.0,500.0,500.0,483.0,216.0,500.0
186.0,381.0,500.0,497.0,500.0,322.0,500.0,500.0,324.0,500.0
322.0,447.0,500.0,500.0,500.0,500.0,500.0,205.0,222.0,270.0
419.0,494.0,500.0,190.0,500.0,500.0,240.0,500.0,387.0,459.0
500.0,500.0,500.0,394.0,284.0,500.0,500.0,288.0,500.0,379.0
500.0,500.0,500.0,253.0,151.0,500.0,152.0,500.0,500.0,500.0
476.0,500.0,500.0,433.0,26.0,500.0,500.0,155.0,448.0,308.0
500.0,500.0,500.0,331.0,367.0,500.0,267.0,500.0,500.0,500.0
400.0,500.0,500.0,93.0,500.0,500.0,500.0,500.0,500.0,245.0
466.0,500.0,500.0,439.0,374.0,500.0,135.0,324.0,500.0,500.0
500.0,500.0,500.0,500.0,356.0,500.0,500.0,500.0,500.0,481.0
500.0,500.0,500.0,388.0,175.0,500.0,500.0,140.0,426.0,410.0
500.0,500.0,500.0,320.0,500.0,500.0,266.0,464.0,500.0,326.0
500.0,500.0,500.0,108.0,399.0,245.0,500.0,500.0,429.0,270.0
500.0,500.0,500.0,229.0,477.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,480.0,359.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,351.0,500.0,500.0,500.0
500.0,500.0,500.0,385.0,500.0,500.0,408.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,290.0,219.0,500.0,500.0
500.0,500.0,500.0,461.0,500.0,495.0,321.0,180.0,500.0,500.0
500.0,500.0,500.0,396.0,500.0,464.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,322.0,500.0,500.0,500.0,222.0,500.0,403.0
500.0,500.0,500.0,325.0,500.0,500.0,500.0,354.0,500.0,500.0
500.0,500.0,500.0,498.0,500.0,500.0,500.0,168.0,500.0,500.0
500.0,500.0,500.0,460.0,500.0,500.0,500.0,467.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,413.0,310.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,419.0,500.0,500.0,500.0
500.0,500.0,500.0,474.0,500.0,500.0,500.0,500.0,419.0,500.0
500.0,500.0,500.0,149.0,276.0,500.0,500.0,339.0,500.0,334.0
454.0,500.0,500.0,269.0,500.0,500.0,500.0,198.0,500.0,386.0
305.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
215.0,478.0,500.0,375.0,500.0,500.0,500.0,336.0,500.0,138.0
272.0,403.0,500.0,221.0,494.0,500.0,500.0,245.0,500.0,500.0
500.0,310.0,500.0,393.0,500.0,500.0,500.0,254.0,500.0,500.0
500.0,331.0,500.0,500.0,319.0,500.0,500.0,500.0,500.0,500.0
330.0,300.0,500.0,435.0,258.0,500.0,500.0,500.0,500.0,500.0
302.0,304.0,500.0,457.0,267.0,500.0,500.0,448.0,500.0,500.0
500.0,255.0,500.0,261.0,270.0,198.0,500.0,500.0,500.0,500.0
329.0,276.0,500.0,402.0,500.0,500.0,500.0,350.0,500.0,365.0
374.0,285.0,500.0,123.0,226.0,500.0,500.0,500.0,500.0,500.0
311.0,253.0,500.0,305.0,307.0,500.0,500.0,198.0,500.0,500.0
500.0,280.0,500.0,500.0,220.0,500.0,500.0,500.0,340.0,276.0
500.0,273.0,500.0,500.0,240.0,500.0,500.0,500.0,500.0,500.0
500.0,277.0,500.0,440.0,280.0,500.0,500.0,500.0,335.0,500.0
500.0,302.0,500.0,436.0,205.0,500.0,500.0,454.0,500.0,500.0
500.0,307.0,500.0,155.0,258.0,500.0,500.0,277.0,500.0,500.0
500.0,272.0,500.0,185.0,395.0,500.0,500.0,453.0,500.0,500.0
500.0,290.0,500.0,435.0,278.0,500.0,500.0,500.0,500.0,500.0
500.0,264.0,500.0,362.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,300.0,500.0,500.0,328.0,488.0,500.0,498.0,500.0,500.0
500.0,411.0,500.0,436.0,287.0,391.0,500.0,500.0,500.0,500.0
500.0,308.0,500.0,241.0,482.0,365.0,500.0,500.0,500.0,465.0
348.0,288.0,500.0,369.0,383.0,346.0,500.0,229.0,500.0,500.0
406.0,286.0,500.0,390.0,500.0,500.0,500.0,347.0,500.0,500.0
413.0,312.0,500.0,437.0,500.0,500.0,500.0,379.0,500.0,500.0
500.0,339.0,500.0,455.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,378.0,500.0,269.0,500.0,495.0,500.0,500.0,500.0,500.0
500.0,281.0,195.0,392.0,449.0,453.0,500.0,500.0,500.0,500.0
500.0,258.0,500.0,262.0,386.0,500.0,500.0,291.0,500.0,500.0
500.0,255.0,500.0,411.0,500.0,293.0,500.0,500.0,291.0,223.0
500.0,238.0,500.0,484.0,500.0,315.0,500.0,500.0,500.0,500.0
500.0,243.0,500.0,377.0,500.0,391.0,500.0,127.0,465.0,406.0
500.0,208.0,98.0,284.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,256.0,500.0,290.0,431.0,500.0,500.0,271.0,500.0,500.0
500.0,255.0,500.0,457.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,342.0,500.0,189.0,500.0,500.0,500.0,320.0,500.0,500.0
500.0,309.0,500.0,200.0,500.0,500.0,500.0,387.0,500.0,500.0
500.0,240.0,389.0,239.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,262.0,256.0,500.0,500.0,500.0,500.0,449.0,500.0,500.0
500.0,265.0,500.0,232.0,500.0,500.0,500.0,146.0,500.0,500.0
500.0,248.0,74.0,276.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,252.0,500.0,431.0,500.0,500.0,500.0,198.0,420.0,257.0
500.0,211.0,303.0,500.0,500.0,418.0,500.0,187.0,500.0,500.0
338.0,232.0,500.0,109.0,500.0,500.0,500.0,252.0,500.0,500.0
500.0,227.0,500.0,236.0,500.0,500.0,500.0,417.0,500.0,303.0
315.0,200.0,500.0,375.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,219.0,500.0,269.0,500.0,500.0,500.0,334.0,500.0,500.0
500.0,234.0,500.0,404.0,500.0,500.0,500.0,345.0,500.0,500.0
500.0,215.0,500.0,208.0,500.0,500.0,500.0,314.0,500.0,410.0
500.0,188.0,500.0,300.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,223.0,500.0,375.0,500.0,421.0,500.0,500.0,500.0,299.0
500.0,229.0,500.0,282.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,200.0,500.0,306.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,188.0,500.0,224.0,500.0,500.0,500.0,479.0,500.0,500.0
500.0,202.0,500.0,239.0,426.0,500.0,500.0,500.0,452.0,500.0
500.0,227.0,500.0,366.0,343.0,500.0,500.0,134.0,500.0,500.0
500.0,232.0,500.0,216.0,315.0,500.0,500.0,500.0,500.0,371.0
500.0,246.0,500.0,380.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,275.0,500.0,286.0,500.0,500.0,500.0,383.0,500.0,405.0
500.0,244.0,500.0,220.0,500.0,500.0,500.0,244.0,500.0,500.0
496.0,247.0,500.0,315.0,500.0,500.0,500.0,500.0,500.0,367.0
500.0,288.0,500.0,362.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,252.0,500.0,329.0,500.0,500.0,500.0,449.0,500.0,500.0
500.0,273.0,500.0,500.0,500.0,500.0,500.0,424.0,500.0,500.0
500.0,285.0,500.0,132.0,500.0,500.0,500.0,303.0,500.0,500.0
500.0,304.0,500.0,312.0,500.0,500.0,500.0,500.0,500.0,281.0
500.0,293.0,500.0,347.0,500.0,500.0,500.0,181.0,500.0,500.0
500.0,400.0,500.0,219.0,500.0,500.0,500.0,500.0,277.0,321.0
500.0,410.0,500.0,320.0,500.0,500.0,500.0,500.0,360.0,500.0
500.0,497.0,500.0,367.0,500.0,500.0,500.0,356.0,308.0,500.0
500.0,399.0,500.0,500.0,500.0,500.0,500.0,356.0,500.0,500.0
500.0,434.0,218.0,438.0,338.0,500.0,500.0,191.0,500.0,500.0
500.0,429.0,500.0,431.0,380.0,500.0,500.0,500.0,500.0,277.0
500.0,500.0,500.0,360.0,433.0,500.0,500.0,500.0,500.0,303.0
500.0,490.0,500.0,453.0,424.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,356.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,317.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,379.0,500.0,500.0,500.0,335.0,500.0
500.0,500.0,500.0,329.0,215.0,414.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,437.0
500.0,500.0,500.0,500.0,488.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,355.0,500.0,500.0,500.0,500.0,500.0,378.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,316.0
500.0,500.0,500.0,500.0,269.0,500.0,500.0,178.0,500.0,500.0
500.0,500.0,500.0,500.0,421.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,398.0,271.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,374.0,500.0,500.0,460.0,500.0
500.0,500.0,500.0,438.0,500.0,500.0,500.0,500.0,500.0,415.0
500.0,500.0,500.0,388.0,500.0,500.0,500.0,134.0,500.0,500.0
500.0,500.0,500.0,500.0,258.0,500.0,500.0,265.0,500.0,500.0
303.0,500.0,500.0,328.0,500.0,500.0,500.0,500.0,389.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,165.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,428.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,294.0,500.0,500.0
308.0,500.0,500.0,320.0,500.0,500.0,500.0,500.0,291.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,351.0
500.0,500.0,500.0,500.0,500.0,283.0,500.0,473.0,500.0,500.0
500.0,500.0,500.0,476.0,500.0,500.0,500.0,499.0,500.0,372.0
500.0,500.0,500.0,204.0,500.0,500.0,500.0,253.0,500.0,500.0
500.0,500.0,474.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,423.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,374.0,400.0,500.0,500.0,203.0,297.0,278.0
500.0,500.0,500.0,453.0,456.0,500.0,500.0,500.0,500.0,438.0
500.0,500.0,500.0,500.0,357.0,500.0,500.0,500.0,500.0,465.0
500.0,500.0,500.0,247.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,286.0,500.0,500.0,500.0,500.0,490.0
500.0,500.0,500.0,479.0,439.0,500.0,500.0,500.0,500.0,198.0
500.0,500.0,500.0,290.0,290.0,500.0,500.0,233.0,500.0,500.0
500.0,500.0,500.0,456.0,417.0,500.0,500.0,424.0,500.0,419.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,232.0,415.0,111.0,500.0,500.0,500.0,423.0
500.0,500.0,500.0,485.0,500.0,500.0,500.0,500.0,379.0,233.0
500.0,500.0,500.0,213.0,500.0,500.0,500.0,279.0,500.0,321.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,391.0,500.0,500.0,144.0,500.0,500.0,500.0
500.0,500.0,500.0,418.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,486.0,500.0,500.0,500.0,382.0,500.0,471.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,368.0,500.0,371.0
500.0,500.0,500.0,500.0,500.0,337.0,377.0,62.0,325.0,147.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,193.0,500.0,500.0
188.0,500.0,500.0,500.0,500.0,500.0,497.0,500.0,500.0,385.0
500.0,500.0,500.0,177.0,461.0,500.0,500.0,500.0,354.0,344.0
500.0,500.0,500.0,500.0,498.0,500.0,500.0,173.0,500.0,491.0
500.0,500.0,500.0,500.0,500.0,302.0,500.0,485.0,500.0,500.0
500.0,500.0,500.0,304.0,500.0,500.0,500.0,500.0,500.0,304.0
500.0,500.0,500.0,500.0,337.0,500.0,500.0,404.0,500.0,441.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,82.0,500.0,500.0
500.0,500.0,500.0,456.0,479.0,500.0,500.0,273.0,500.0,500.0
500.0,500.0,500.0,500.0,498.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,122.0,500.0,500.0
500.0,500.0,500.0,317.0,500.0,500.0,500.0,269.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,207.0,500.0,500.0
500.0,500.0,500.0,446.0,500.0,328.0,500.0,237.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,418.0
500.0,500.0,500.0,122.0,500.0,412.0,500.0,348.0,500.0,500.0
500.0,500.0,500.0,500.0,138.0,500.0,500.0,314.0,500.0,500.0
500.0,500.0,500.0,279.0,475.0,458.0,343.0,357.0,500.0,500.0
500.0,500.0,500.0,500.0,363.0,500.0,345.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,231.0,500.0,259.0,488.0,500.0,500.0
500.0,500.0,500.0,293.0,240.0,500.0,500.0,308.0,500.0,222.0
500.0,500.0,500.0,500.0,31.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,241.0,500.0,155.0
500.0,500.0,500.0,441.0,324.0,500.0,500.0,238.0,500.0,500.0
500.0,500.0,500.0,500.0,351.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,360.0,500.0,500.0
500.0,500.0,500.0,485.0,500.0,465.0,500.0,500.0,180.0,500.0
500.0,500.0,500.0,467.0,500.0,500.0,500.0,277.0,500.0,500.0
500.0,500.0,263.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,490.0,500.0,500.0,500.0,500.0,255.0,500.0
500.0,500.0,341.0,500.0,500.0,500.0,500.0,500.0,428.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,275.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,186.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,243.0,500.0,500.0,500.0
500.0,500.0,436.0,500.0,500.0,500.0,408.0,229.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,299.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,395.0,176.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,409.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,250.0,188.0,500.0
500.0,500.0,500.0,421.0,500.0,500.0,500.0,315.0,153.0,500.0
500.0,500.0,500.0,392.0,500.0,500.0,500.0,367.0,244.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,391.0,198.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,146.0,500.0
500.0,500.0,500.0,500.0,500.0,250.0,500.0,398.0,245.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,437.0,283.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,362.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,149.0,500.0
500.0,500.0,500.0,500.0,336.0,500.0,500.0,351.0,181.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,191.0,500.0
500.0,500.0,500.0,500.0,389.0,500.0,500.0,500.0,207.0,500.0
500.0,500.0,500.0,500.0,500.0,451.0,500.0,500.0,341.0,500.0
500.0,325.0,87.0,500.0,500.0,500.0,500.0,500.0,153.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,206.0,149.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,418.0,500.0,500.0,500.0,500.0,500.0,186.0,500.0
500.0,500.0,500.0,500.0,256.0,500.0,500.0,500.0,330.0,172.0
304.0,500.0,500.0,500.0,360.0,500.0,500.0,500.0,151.0,500.0
500.0,500.0,500.0,500.0,129.0,500.0,500.0,500.0,281.0,500.0
500.0,500.0,500.0,500.0,276.0,500.0,500.0,500.0,158.0,500.0
500.0,258.0,500.0,354.0,435.0,500.0,500.0,413.0,182.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,148.0,500.0,500.0,179.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,348.0,315.0,500.0
500.0,500.0,500.0,285.0,500.0,500.0,500.0,500.0,460.0,500.0
500.0,500.0,500.0,500.0,437.0,500.0,500.0,307.0,500.0,500.0
500.0,500.0,500.0,303.0,44.0,500.0,500.0,255.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,387.0,500.0
500.0,500.0,500.0,500.0,125.0,500.0,252.0,322.0,392.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,306.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,399.0,500.0,500.0,500.0,500.0,404.0,500.0
121.0,500.0,500.0,500.0,500.0,500.0,500.0,354.0,500.0,500.0
500.0,500.0,500.0,500.0,371.0,500.0,500.0,500.0,500.0,303.0
500.0,500.0,500.0,394.0,439.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,392.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,395.0,480.0,500.0
500.0,500.0,500.0,500.0,500.0,47.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,310.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,363.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,214.0,500.0,500.0
500.0,500.0,500.0,405.0,500.0,170.0,500.0,500.0,500.0,500.0
500.0,367.0,500.0,500.0,490.0,430.0,500.0,500.0,493.0,500.0
500.0,500.0,500.0,162.0,500.0,500.0,500.0,398.0,500.0,500.0
500.0,500.0,500.0,434.0,500.0,478.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,96.0,500.0,500.0,500.0,500.0,121.0
500.0,500.0,500.0,497.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,404.0,500.0,310.0,500.0,500.0,500.0,500.0
162.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,453.0,500.0,500.0,413.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,500.0,201.0,283.0,500.0,500.0,187.0,500.0,500.0
185.0,500.0,86.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
500.0,500.0,113.0,356.0,33.0,276.0,500.0,173.0,500.0,500.0
